Rep,Compound,Area,Background,Mass.Error.PPM,SN,SNFlag,ppmFlag,areaminFlag
210322_Smp_C_1mL_NS_A,Threonic acid_Neg,73741,1219945,-1.3,NA,SNFlag,NA,NA
210322_Smp_C_1mL_NS_B,Threonic acid_Neg,978269,1347240,0.3,NA,SNFlag,NA,NA
210322_Smp_C_1mL_NS_C,Threonic acid_Neg,417166,1138179,2.2,NA,SNFlag,NA,NA
210322_Smp_C_1mL_SAf_A,Threonic acid_Neg,178603808,3045133,-1.7,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_B,Threonic acid_Neg,180745232,4572116,-2.4,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_C,Threonic acid_Neg,171498400,4714065,-2.4,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_A,Threonic acid_Neg,2622277,921182,-1.9,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_B,Threonic acid_Neg,3962497,677204,-2.4,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_C,Threonic acid_Neg,2693194,788441,-1.4,NA,NA,NA,NA
210322_Blk_PPL_Blank_A,Threonic acid_Neg,1139644,25529,3.8,NA,NA,NA,NA
210322_Blk_PPL_Blank_B,Threonic acid_Neg,492924,738083,2.5,NA,SNFlag,NA,NA
210322_Blk_PPL_Blank_C,Threonic acid_Neg,153724,1039678,3.1,NA,SNFlag,NA,NA
210322_Smp_PPL_Aloha_A,Threonic acid_Neg,859248,1350028,6.1,NA,SNFlag,ppmFlag,NA
210322_Smp_PPL_Aloha_B,Threonic acid_Neg,288698,734734,2,NA,SNFlag,NA,NA
210322_Smp_PPL_Aloha_C,Threonic acid_Neg,349535,1077830,1.8,NA,SNFlag,NA,NA
210322_Smp_PPL_PS_A,Threonic acid_Neg,89444,1260839,2,NA,SNFlag,NA,NA
210322_Smp_PPL_PS_B,Threonic acid_Neg,52899,999757,4,NA,SNFlag,NA,NA
210322_Smp_PPL_PS_C,Threonic acid_Neg,289957,943667,-0.3,NA,SNFlag,NA,NA
210322_Blk_Blank6_A,Propionylglycine_Neg,40107,0,-2,NA,NA,NA,NA
210322_Blk_Blank6_B,Propionylglycine_Neg,27396,0,-0.4,NA,NA,NA,areaminFlag
210322_Blk_Blank6_C,Propionylglycine_Neg,47660,0,-1.2,NA,NA,NA,NA
210322_Blk_Blank7_A,Propionylglycine_Neg,40185,0,-1.5,NA,NA,NA,NA
210322_Blk_Blank7_B,Propionylglycine_Neg,36435,0,-1.6,NA,NA,NA,areaminFlag
210322_Blk_Blank7_C,Propionylglycine_Neg,15616,0,0.5,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_NS_A,Propionylglycine_Neg,58019,0,-1.1,NA,NA,NA,NA
210322_Smp_C_1mL_NS_B,Propionylglycine_Neg,72584,0,-0.9,NA,NA,NA,NA
210322_Smp_C_1mL_NS_C,Propionylglycine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_SAf_A,Propionylglycine_Neg,125320544,0,-2.3,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_B,Propionylglycine_Neg,120536632,0,-2.5,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_C,Propionylglycine_Neg,122086704,0,-2.6,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_A,Propionylglycine_Neg,73119,0,-0.8,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_B,Propionylglycine_Neg,49147,0,-1.4,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_C,Propionylglycine_Neg,123968,0,-0.7,NA,NA,NA,NA
210322_Blk_PPL_Blank_A,Propionylglycine_Neg,36123,0,-1,NA,NA,NA,areaminFlag
210322_Blk_PPL_Blank_B,Propionylglycine_Neg,100527,0,-2.2,NA,NA,NA,NA
210322_Blk_PPL_Blank_C,Propionylglycine_Neg,69228,0,-1.1,NA,NA,NA,NA
210322_Smp_PPL_Aloha_A,Propionylglycine_Neg,65712,0,-1.8,NA,NA,NA,NA
210322_Smp_PPL_Aloha_B,Propionylglycine_Neg,141659,0,-1.5,NA,NA,NA,NA
210322_Smp_PPL_Aloha_C,Propionylglycine_Neg,125774,0,-1.1,NA,NA,NA,NA
210322_Smp_PPL_PS_A,Propionylglycine_Neg,196304,0,-1.1,NA,NA,NA,NA
210322_Smp_PPL_PS_B,Propionylglycine_Neg,122483,0,-1.2,NA,NA,NA,NA
210322_Smp_PPL_PS_C,Propionylglycine_Neg,183826,0,-1.8,NA,NA,NA,NA
210322_Blk_Blank6_A,Acetylglycine_Neg,549245,157706,-3,NA,NA,NA,NA
210322_Blk_Blank6_B,Acetylglycine_Neg,215801,457357,-3,NA,SNFlag,NA,NA
210322_Blk_Blank6_C,Acetylglycine_Neg,150060,521294,-2.5,NA,SNFlag,NA,NA
210322_Blk_Blank7_A,Acetylglycine_Neg,537734,356825,-3.6,NA,NA,NA,NA
210322_Blk_Blank7_B,Acetylglycine_Neg,682398,0,-3.4,NA,NA,NA,NA
210322_Blk_Blank7_C,Acetylglycine_Neg,795283,0,-2.9,NA,NA,NA,NA
210322_Smp_C_1mL_NS_A,Acetylglycine_Neg,611610,0,-2.2,NA,NA,NA,NA
210322_Smp_C_1mL_NS_B,Acetylglycine_Neg,356738,307197,-2.7,NA,NA,NA,NA
210322_Smp_C_1mL_NS_C,Acetylglycine_Neg,139784,271307,-2.5,NA,SNFlag,NA,NA
210322_Smp_C_1mL_SAf_A,Acetylglycine_Neg,52016864,0,-3.4,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_B,Acetylglycine_Neg,49372636,704951,-3.8,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_C,Acetylglycine_Neg,50578568,0,-3.7,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_A,Acetylglycine_Neg,332848,678562,-3.2,NA,SNFlag,NA,NA
210322_Smp_C_1mL_SBe_B,Acetylglycine_Neg,433353,0,-3,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_C,Acetylglycine_Neg,464904,0,-2.9,NA,NA,NA,NA
210322_Blk_PPL_Blank_A,Acetylglycine_Neg,667570,0,-2.6,NA,NA,NA,NA
210322_Blk_PPL_Blank_B,Acetylglycine_Neg,592945,0,-3,NA,NA,NA,NA
210322_Blk_PPL_Blank_C,Acetylglycine_Neg,393061,176792,-2.7,NA,NA,NA,NA
210322_Smp_PPL_Aloha_A,Acetylglycine_Neg,168194,608415,-2.9,NA,SNFlag,NA,NA
210322_Smp_PPL_Aloha_B,Acetylglycine_Neg,146218,287129,-2.4,NA,SNFlag,NA,NA
210322_Smp_PPL_Aloha_C,Acetylglycine_Neg,135711,513014,-3,NA,SNFlag,NA,NA
210322_Smp_PPL_PS_A,Acetylglycine_Neg,754597,761359,-3.2,NA,SNFlag,NA,NA
210322_Smp_PPL_PS_B,Acetylglycine_Neg,66207,0,-4,NA,NA,NA,NA
210322_Smp_PPL_PS_C,Acetylglycine_Neg,463991,704234,-3.8,NA,SNFlag,NA,NA
210322_Blk_Blank6_A,Butyrylglycine_Neg,38156,0,-0.1,NA,NA,NA,areaminFlag
210322_Blk_Blank6_B,Butyrylglycine_Neg,16446,0,-2.9,NA,NA,NA,areaminFlag
210322_Blk_Blank6_C,Butyrylglycine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank7_A,Butyrylglycine_Neg,69901,0,-0.7,NA,NA,NA,NA
210322_Blk_Blank7_B,Butyrylglycine_Neg,55590,0,-0.2,NA,NA,NA,NA
210322_Blk_Blank7_C,Butyrylglycine_Neg,14317,0,-0.5,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_NS_A,Butyrylglycine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_NS_B,Butyrylglycine_Neg,71134,0,-1,NA,NA,NA,NA
210322_Smp_C_1mL_NS_C,Butyrylglycine_Neg,13902,0,-1.1,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_SAf_A,Butyrylglycine_Neg,97422880,0,-1.4,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_B,Butyrylglycine_Neg,95789856,0,-1.5,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_C,Butyrylglycine_Neg,92211504,133397,-1.8,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_A,Butyrylglycine_Neg,319425,0,-1.5,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_B,Butyrylglycine_Neg,480394,0,-1.2,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_C,Butyrylglycine_Neg,401328,0,-1,NA,NA,NA,NA
210322_Blk_PPL_Blank_A,Butyrylglycine_Neg,67241,0,-1.5,NA,NA,NA,NA
210322_Blk_PPL_Blank_B,Butyrylglycine_Neg,20427,0,-1.5,NA,NA,NA,areaminFlag
210322_Blk_PPL_Blank_C,Butyrylglycine_Neg,52912,0,-0.6,NA,NA,NA,NA
210322_Smp_PPL_Aloha_A,Butyrylglycine_Neg,98956,0,-0.4,NA,NA,NA,NA
210322_Smp_PPL_Aloha_B,Butyrylglycine_Neg,116512,0,-0.6,NA,NA,NA,NA
210322_Smp_PPL_Aloha_C,Butyrylglycine_Neg,14876,0,-0.6,NA,NA,NA,areaminFlag
210322_Smp_PPL_PS_A,Butyrylglycine_Neg,159540,0,-0.9,NA,NA,NA,NA
210322_Smp_PPL_PS_B,Butyrylglycine_Neg,13386,0,-3.5,NA,NA,NA,areaminFlag
210322_Smp_PPL_PS_C,Butyrylglycine_Neg,205222,0,-1.9,NA,NA,NA,NA
210322_Blk_Blank6_A,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank6_B,Glutamylphenylalanine_Neg,16250,0,5.3,NA,NA,NA,areaminFlag
210322_Blk_Blank6_C,Glutamylphenylalanine_Neg,15857,0,0.6,NA,NA,NA,areaminFlag
210322_Blk_Blank7_A,Glutamylphenylalanine_Neg,104263,0,3,NA,NA,NA,NA
210322_Blk_Blank7_B,Glutamylphenylalanine_Neg,983343,0,4.3,NA,NA,NA,NA
210322_Blk_Blank7_C,Glutamylphenylalanine_Neg,2505796,0,4.2,NA,NA,NA,NA
210322_Smp_C_1mL_NS_A,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_NS_B,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_NS_C,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_C_1mL_SAf_A,Glutamylphenylalanine_Neg,67356544,142585,4.4,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_B,Glutamylphenylalanine_Neg,68664360,406529,4,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_C,Glutamylphenylalanine_Neg,69023664,538668,4.1,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_A,Glutamylphenylalanine_Neg,21061682,0,4.2,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_B,Glutamylphenylalanine_Neg,20236162,0,4.5,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_C,Glutamylphenylalanine_Neg,20709962,0,4.7,NA,NA,NA,NA
210322_Blk_PPL_Blank_A,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_PPL_Blank_B,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_PPL_Blank_C,Glutamylphenylalanine_Neg,67114,0,5.7,NA,NA,NA,NA
210322_Smp_PPL_Aloha_A,Glutamylphenylalanine_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PPL_Aloha_B,Glutamylphenylalanine_Neg,97496,0,3.7,NA,NA,NA,NA
210322_Smp_PPL_Aloha_C,Glutamylphenylalanine_Neg,34972,0,3.5,NA,NA,NA,areaminFlag
210322_Smp_PPL_PS_A,Glutamylphenylalanine_Neg,63992,0,2.8,NA,NA,NA,NA
210322_Smp_PPL_PS_B,Glutamylphenylalanine_Neg,219329,0,1.8,NA,NA,NA,NA
210322_Smp_PPL_PS_C,Glutamylphenylalanine_Neg,102138,0,1.9,NA,NA,NA,NA
210322_Blk_Blank6_A,Acetylglutamic acid_Neg,256747,1071593,7.5,NA,SNFlag,ppmFlag,NA
210322_Blk_Blank6_B,Acetylglutamic acid_Neg,109372,1045308,8,NA,SNFlag,ppmFlag,NA
210322_Blk_Blank6_C,Acetylglutamic acid_Neg,697984,1222715,7.8,NA,SNFlag,ppmFlag,NA
210322_Blk_Blank7_A,Acetylglutamic acid_Neg,432304,1156682,7.2,NA,SNFlag,ppmFlag,NA
210322_Blk_Blank7_B,Acetylglutamic acid_Neg,104780,1024562,7.7,NA,SNFlag,ppmFlag,NA
210322_Blk_Blank7_C,Acetylglutamic acid_Neg,652828,1055267,7.1,NA,SNFlag,ppmFlag,NA
210322_Smp_C_1mL_NS_A,Acetylglutamic acid_Neg,55327,1154448,7.9,NA,SNFlag,ppmFlag,NA
210322_Smp_C_1mL_NS_B,Acetylglutamic acid_Neg,516749,795018,6.9,NA,SNFlag,ppmFlag,NA
210322_Smp_C_1mL_NS_C,Acetylglutamic acid_Neg,290424,791717,6.6,NA,SNFlag,ppmFlag,NA
210322_Smp_C_1mL_SAf_A,Acetylglutamic acid_Neg,104327256,2022375,1.4,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_B,Acetylglutamic acid_Neg,102945088,2523532,1,NA,NA,NA,NA
210322_Smp_C_1mL_SAf_C,Acetylglutamic acid_Neg,100963888,1742407,1,NA,NA,NA,NA
210322_Smp_C_1mL_SBe_A,Acetylglutamic acid_Neg,499561,974114,7.1,NA,SNFlag,ppmFlag,NA
210322_Smp_C_1mL_SBe_B,Acetylglutamic acid_Neg,718326,446549,6.9,NA,NA,ppmFlag,NA
210322_Smp_C_1mL_SBe_C,Acetylglutamic acid_Neg,290129,1026826,7.4,NA,SNFlag,ppmFlag,NA
210322_Blk_PPL_Blank_A,Acetylglutamic acid_Neg,352988,691368,7.4,NA,SNFlag,ppmFlag,NA
210322_Blk_PPL_Blank_B,Acetylglutamic acid_Neg,322149,1001010,7.5,NA,SNFlag,ppmFlag,NA
210322_Blk_PPL_Blank_C,Acetylglutamic acid_Neg,162771,1038088,6.2,NA,SNFlag,ppmFlag,NA
210322_Smp_PPL_Aloha_A,Acetylglutamic acid_Neg,221387,1241278,7.2,NA,SNFlag,ppmFlag,NA
210322_Smp_PPL_Aloha_B,Acetylglutamic acid_Neg,54617,962858,7.8,NA,SNFlag,ppmFlag,NA
210322_Smp_PPL_Aloha_C,Acetylglutamic acid_Neg,581746,1048285,6.7,NA,SNFlag,ppmFlag,NA
210322_Smp_PPL_PS_A,Acetylglutamic acid_Neg,687714,707049,7.2,NA,SNFlag,ppmFlag,NA
210322_Smp_PPL_PS_B,Acetylglutamic acid_Neg,511759,349715,6.4,NA,NA,ppmFlag,NA
210322_Smp_PPL_PS_C,Acetylglutamic acid_Neg,359883,688485,6.4,NA,SNFlag,ppmFlag,NA
210322_Poo_TruePoo_Full1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,4094560,0,-0.6,NA,NA,NA,NA
210322_Poo_TruePoo_Full2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,5341042,0,-0.7,NA,NA,NA,NA
210322_Poo_TruePoo_Full3,2-Hydroxy-4-(methylthio)butyric_acid_Neg,7568212,0,-1.8,NA,NA,NA,NA
210322_Poo_TruePoo_Half1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,2828867,0,-1.4,NA,NA,NA,NA
210322_Poo_TruePoo_Half2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,2766455,0,-0.9,NA,NA,NA,NA
210322_Poo_TruePoo_Half3,2-Hydroxy-4-(methylthio)butyric_acid_Neg,3935517,0,-2,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,217152592,2903535,-1.7,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,282217600,757177,-2.2,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,194462720,592299,-1.4,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,280130656,1250026,-2.5,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,168718,0,-2.4,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,268977,0,-1.7,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,3962485,0,-1.6,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,5272195,0,-2.3,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,2-Hydroxy-4-(methylthio)butyric_acid_Neg,3169287,0,-2.1,NA,NA,NA,NA
210322_Std_H2OInMatrix_2,2-Hydroxy-4-(methylthio)butyric_acid_Neg,4325545,0,-1.7,NA,NA,NA,NA
210322_Poo_TruePoo_Full1,3-Sulfopyruvic Acid_Neg,420871,0,1,NA,NA,NA,NA
210322_Poo_TruePoo_Full2,3-Sulfopyruvic Acid_Neg,492507,0,0.5,NA,NA,NA,NA
210322_Poo_TruePoo_Full3,3-Sulfopyruvic Acid_Neg,415731,0,-0.8,NA,NA,NA,NA
210322_Poo_TruePoo_Half1,3-Sulfopyruvic Acid_Neg,217290,0,0.3,NA,NA,NA,NA
210322_Poo_TruePoo_Half2,3-Sulfopyruvic Acid_Neg,132263,0,0,NA,NA,NA,NA
210322_Poo_TruePoo_Half3,3-Sulfopyruvic Acid_Neg,111216,0,-0.3,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,3-Sulfopyruvic Acid_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_2,3-Sulfopyruvic Acid_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InMatrix_1,3-Sulfopyruvic Acid_Neg,NA,NA,NA,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,3-Sulfopyruvic Acid_Neg,231622,0,-1.2,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,3-Sulfopyruvic Acid_Neg,16015489,0,-0.3,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,3-Sulfopyruvic Acid_Neg,12610227,0,-1.1,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,3-Sulfopyruvic Acid_Neg,15991003,0,-0.3,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,3-Sulfopyruvic Acid_Neg,13649582,0,-1.1,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,3-Sulfopyruvic Acid_Neg,307449,0,-0.1,NA,NA,NA,NA
210322_Std_H2OInMatrix_2,3-Sulfopyruvic Acid_Neg,132900,0,-0.6,NA,NA,NA,NA
210322_Poo_TruePoo_Full1,Aconitic Acid_Neg,15787316,0,1.3,NA,NA,NA,NA
210322_Poo_TruePoo_Full2,Aconitic Acid_Neg,12394864,0,1,NA,NA,NA,NA
210322_Poo_TruePoo_Full3,Aconitic Acid_Neg,10492650,0,-0.5,NA,NA,NA,NA
210322_Poo_TruePoo_Half1,Aconitic Acid_Neg,6998559,0,1,NA,NA,NA,NA
210322_Poo_TruePoo_Half2,Aconitic Acid_Neg,5974718,0,1,NA,NA,NA,NA
210322_Poo_TruePoo_Half3,Aconitic Acid_Neg,4541935,0,-0.4,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Aconitic Acid_Neg,322900832,0,-0.1,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Aconitic Acid_Neg,277038400,0,-0.8,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Aconitic Acid_Neg,315630240,0,-0.1,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Aconitic Acid_Neg,272912704,5030386,-0.9,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Aconitic Acid_Neg,602053,0,0.2,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Aconitic Acid_Neg,363185,0,-0.4,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Aconitic Acid_Neg,10219521,0,0,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Aconitic Acid_Neg,8488914,0,-0.6,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,Aconitic Acid_Neg,8785014,0,0,NA,NA,NA,NA
210322_Std_H2OInMatrix_2,Aconitic Acid_Neg,5604455,0,-0.4,NA,NA,NA,NA
210322_Poo_TruePoo_Full1,ADP_Neg,209700,0,3.3,NA,NA,NA,NA
210322_Poo_TruePoo_Full2,ADP_Neg,42404,0,1.4,NA,NA,NA,NA
210322_Poo_TruePoo_Full3,ADP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Half1,ADP_Neg,85983,0,1.9,NA,NA,NA,NA
210322_Poo_TruePoo_Half2,ADP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Half3,ADP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_1,ADP_Neg,286536,0,2.1,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,ADP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InMatrix_1,ADP_Neg,147766,0,2.4,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,ADP_Neg,15711,0,1.6,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InH2O_1,ADP_Neg,14322270,0,3.1,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,ADP_Neg,7399514,0,2.4,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,ADP_Neg,11232486,0,3.1,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,ADP_Neg,8527146,0,2.5,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,ADP_Neg,22066,0,3.7,NA,NA,NA,areaminFlag
210322_Std_H2OInMatrix_2,ADP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Full1,Amino Propanesulfonic Acid_Neg,2479069,0,-1.1,NA,NA,NA,NA
210322_Poo_TruePoo_Full2,Amino Propanesulfonic Acid_Neg,2408201,0,-1.7,NA,NA,NA,NA
210322_Poo_TruePoo_Full3,Amino Propanesulfonic Acid_Neg,2494745,0,-3,NA,NA,NA,NA
210322_Poo_TruePoo_Half1,Amino Propanesulfonic Acid_Neg,1298963,0,-1.8,NA,NA,NA,NA
210322_Poo_TruePoo_Half2,Amino Propanesulfonic Acid_Neg,1355503,0,-1.4,NA,NA,NA,NA
210322_Poo_TruePoo_Half3,Amino Propanesulfonic Acid_Neg,1262781,0,-3.1,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Amino Propanesulfonic Acid_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_2,Amino Propanesulfonic Acid_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InMatrix_1,Amino Propanesulfonic Acid_Neg,1011709,0,-2.8,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Amino Propanesulfonic Acid_Neg,1219429,0,-3.5,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Amino Propanesulfonic Acid_Neg,65438600,0,-2.3,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Amino Propanesulfonic Acid_Neg,29754946,0,-3.2,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Amino Propanesulfonic Acid_Neg,59615948,0,-2.3,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Amino Propanesulfonic Acid_Neg,68796280,36598,-2.9,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,Amino Propanesulfonic Acid_Neg,1297855,0,-2.4,NA,NA,NA,NA
210322_Std_H2OInMatrix_2,Amino Propanesulfonic Acid_Neg,1374592,0,-3,NA,NA,NA,NA
210322_Poo_TruePoo_Full1,AMP_Neg,1173652,0,4.3,NA,NA,NA,NA
210322_Poo_TruePoo_Full2,AMP_Neg,1106505,0,4.5,NA,NA,NA,NA
210322_Poo_TruePoo_Full3,AMP_Neg,1172197,0,2.4,NA,NA,NA,NA
210322_Poo_TruePoo_Half1,AMP_Neg,481440,0,3.7,NA,NA,NA,NA
210322_Poo_TruePoo_Half2,AMP_Neg,444740,0,3.7,NA,NA,NA,NA
210322_Poo_TruePoo_Half3,AMP_Neg,402475,0,2.2,NA,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,AMP_Neg,17555,0,1.5,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_2,AMP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InMatrix_1,AMP_Neg,949460,0,3,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,AMP_Neg,1291554,0,2.6,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,AMP_Neg,34078968,0,3.2,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,AMP_Neg,39142816,0,2.3,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,AMP_Neg,30290500,0,3.4,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,AMP_Neg,41187872,0,2.7,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,AMP_Neg,692893,0,3.2,NA,NA,NA,NA
210322_Std_H2OInMatrix_2,AMP_Neg,559864,0,3,NA,NA,NA,NA
210322_Poo_TruePoo_Full1,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Full2,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Full3,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Half1,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Half2,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Half3,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_1,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_2,ATP_Neg,NA,NA,NA,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,ATP_Neg,138500,0,2.4,NA,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InH2O_1,ATP_Neg,7987994,0,2.3,NA,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,ATP_Neg,927468,0,1.1,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,ATP_Neg,7493427,838182,2,NA,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,ATP_Neg,758657,0,0.9,NA,NA,NA,NA
210322_Std_H2OInMatrix_1,ATP_Neg,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_H2OInMatrix_2,ATP_Neg,13107,0,-4.6,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Full1,cAMP_Neg,6349670,0,4.7,NA,NA,NA,NA
