key,Level,Classification,CHEMONT
JTEDVYBZBROSJT-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
JTEDVYBZBROSJT-UHFFFAOYSA-N,class,Indoles and derivatives,CHEMONTID:0000211
JTEDVYBZBROSJT-UHFFFAOYSA-N,subclass,Indoles,CHEMONTID:0002497
JTEDVYBZBROSJT-UHFFFAOYSA-N,level 5,3-alkylindoles,CHEMONTID:0004196
XGILAAMKEQUXLS-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
XGILAAMKEQUXLS-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
XGILAAMKEQUXLS-UHFFFAOYSA-N,class,Indoles and derivatives,CHEMONTID:0000211
XGILAAMKEQUXLS-UHFFFAOYSA-N,subclass,Indolyl carboxylic acids and derivatives,CHEMONTID:0001290
RSTKLPZEZYGQPY-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
RSTKLPZEZYGQPY-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
RSTKLPZEZYGQPY-UHFFFAOYSA-N,class,Indoles and derivatives,CHEMONTID:0000211
RSTKLPZEZYGQPY-UHFFFAOYSA-N,subclass,Indolyl carboxylic acids and derivatives,CHEMONTID:0001290
QANMHLXAZMSUEX-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
QANMHLXAZMSUEX-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
QANMHLXAZMSUEX-UHFFFAOYSA-N,class,Imidazopyrimidines,CHEMONTID:0001797
QANMHLXAZMSUEX-UHFFFAOYSA-N,subclass,Purines and purine derivatives,CHEMONTID:0000245
QANMHLXAZMSUEX-UHFFFAOYSA-N,level 5,6-aminopurines,CHEMONTID:0002987
QANMHLXAZMSUEX-UHFFFAOYSA-N,level 6,6-alkylaminopurines,CHEMONTID:0003454
QXAUTQFAWKKNLM-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
QXAUTQFAWKKNLM-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
QXAUTQFAWKKNLM-UHFFFAOYSA-N,class,Indoles and derivatives,CHEMONTID:0000211
QXAUTQFAWKKNLM-UHFFFAOYSA-N,subclass,Indolecarboxylic acids and derivatives,CHEMONTID:0002013
HYVABZIGRDEKCD-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
HYVABZIGRDEKCD-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
HYVABZIGRDEKCD-UHFFFAOYSA-N,class,Imidazopyrimidines,CHEMONTID:0001797
HYVABZIGRDEKCD-UHFFFAOYSA-N,subclass,Purines and purine derivatives,CHEMONTID:0000245
HYVABZIGRDEKCD-UHFFFAOYSA-N,level 5,6-aminopurines,CHEMONTID:0002987
HYVABZIGRDEKCD-UHFFFAOYSA-N,level 6,6-alkylaminopurines,CHEMONTID:0003454
MBBOMCVGYCRMEA-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
MBBOMCVGYCRMEA-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
MBBOMCVGYCRMEA-UHFFFAOYSA-N,class,Indoles and derivatives,CHEMONTID:0000211
MBBOMCVGYCRMEA-UHFFFAOYSA-N,subclass,Indoles,CHEMONTID:0002497
MBBOMCVGYCRMEA-UHFFFAOYSA-N,level 5,3-alkylindoles,CHEMONTID:0004196
UZKQTCBAMSWPJD-FARCUNLSSA-N,kingdom,Organic compounds,CHEMONTID:0000000
UZKQTCBAMSWPJD-FARCUNLSSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
UZKQTCBAMSWPJD-FARCUNLSSA-N,class,Imidazopyrimidines,CHEMONTID:0001797
UZKQTCBAMSWPJD-FARCUNLSSA-N,subclass,Purines and purine derivatives,CHEMONTID:0000245
UZKQTCBAMSWPJD-FARCUNLSSA-N,level 5,6-aminopurines,CHEMONTID:0002987
UZKQTCBAMSWPJD-FARCUNLSSA-N,level 6,6-alkylaminopurines,CHEMONTID:0003454
JZQKTMZYLHNFPL-BLHCBFLLSA-N,kingdom,Organic compounds,CHEMONTID:0000000
JZQKTMZYLHNFPL-BLHCBFLLSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
JZQKTMZYLHNFPL-BLHCBFLLSA-N,class,Organooxygen compounds,CHEMONTID:0000323
JZQKTMZYLHNFPL-BLHCBFLLSA-N,subclass,Carbonyl compounds,CHEMONTID:0001831
JZQKTMZYLHNFPL-BLHCBFLLSA-N,level 5,Aldehydes,CHEMONTID:0000124
JZQKTMZYLHNFPL-BLHCBFLLSA-N,level 6,Medium-chain aldehydes,CHEMONTID:0002229
RYYVLZVUVIJVGH-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
RYYVLZVUVIJVGH-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
RYYVLZVUVIJVGH-UHFFFAOYSA-N,class,Imidazopyrimidines,CHEMONTID:0001797
RYYVLZVUVIJVGH-UHFFFAOYSA-N,subclass,Purines and purine derivatives,CHEMONTID:0000245
RYYVLZVUVIJVGH-UHFFFAOYSA-N,level 5,Xanthines,CHEMONTID:0000247
LRFVTYWOQMYALW-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
LRFVTYWOQMYALW-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
LRFVTYWOQMYALW-UHFFFAOYSA-N,class,Imidazopyrimidines,CHEMONTID:0001797
LRFVTYWOQMYALW-UHFFFAOYSA-N,subclass,Purines and purine derivatives,CHEMONTID:0000245
LRFVTYWOQMYALW-UHFFFAOYSA-N,level 5,Xanthines,CHEMONTID:0000247
SOECUQMRSRVZQQ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
SOECUQMRSRVZQQ-UHFFFAOYSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
SOECUQMRSRVZQQ-UHFFFAOYSA-N,class,Prenol lipids,CHEMONTID:0000259
SOECUQMRSRVZQQ-UHFFFAOYSA-N,subclass,Quinone and hydroquinone lipids,CHEMONTID:0001534
SOECUQMRSRVZQQ-UHFFFAOYSA-N,level 5,Prenylquinones,CHEMONTID:0002802
SOECUQMRSRVZQQ-UHFFFAOYSA-N,level 6,Ubiquinones,CHEMONTID:0001545
KIHJEJVWUXTXPZ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
KIHJEJVWUXTXPZ-UHFFFAOYSA-N,superclass,Benzenoids,CHEMONTID:0002448
KIHJEJVWUXTXPZ-UHFFFAOYSA-N,class,Benzene and substituted derivatives,CHEMONTID:0002279
KIHJEJVWUXTXPZ-UHFFFAOYSA-N,subclass,Anilides,CHEMONTID:0000285
CEIUIHOQDSVZJQ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
CEIUIHOQDSVZJQ-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
CEIUIHOQDSVZJQ-UHFFFAOYSA-N,class,Quinolines and derivatives,CHEMONTID:0001253
CEIUIHOQDSVZJQ-UHFFFAOYSA-N,subclass,Quinolones and derivatives,CHEMONTID:0000056
CEIUIHOQDSVZJQ-UHFFFAOYSA-N,level 5,Hydroxyquinolones,CHEMONTID:0001714
UYRHHBXYXSYGHA-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
UYRHHBXYXSYGHA-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
UYRHHBXYXSYGHA-UHFFFAOYSA-N,class,Quinolines and derivatives,CHEMONTID:0001253
UYRHHBXYXSYGHA-UHFFFAOYSA-N,subclass,Quinolones and derivatives,CHEMONTID:0000056
UYRHHBXYXSYGHA-UHFFFAOYSA-N,level 5,Hydroquinolones,CHEMONTID:0001716
PHSRRHGYXQCRPU-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
PHSRRHGYXQCRPU-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
PHSRRHGYXQCRPU-UHFFFAOYSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
PHSRRHGYXQCRPU-UHFFFAOYSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
PHSRRHGYXQCRPU-UHFFFAOYSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
PHSRRHGYXQCRPU-UHFFFAOYSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
PHSRRHGYXQCRPU-UHFFFAOYSA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
YRYOXRMDHALAFL-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YRYOXRMDHALAFL-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
YRYOXRMDHALAFL-UHFFFAOYSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
YRYOXRMDHALAFL-UHFFFAOYSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
YRYOXRMDHALAFL-UHFFFAOYSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
YRYOXRMDHALAFL-UHFFFAOYSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
YRYOXRMDHALAFL-UHFFFAOYSA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
FXCMGCFNLNFLSH-JTQLQIEISA-N,kingdom,Organic compounds,CHEMONTID:0000000
FXCMGCFNLNFLSH-JTQLQIEISA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
FXCMGCFNLNFLSH-JTQLQIEISA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
FXCMGCFNLNFLSH-JTQLQIEISA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
FXCMGCFNLNFLSH-JTQLQIEISA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
FXCMGCFNLNFLSH-JTQLQIEISA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
FXCMGCFNLNFLSH-JTQLQIEISA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
CCIXZFJYFQJTGK-NSHDSACASA-N,kingdom,Organic compounds,CHEMONTID:0000000
CCIXZFJYFQJTGK-NSHDSACASA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
CCIXZFJYFQJTGK-NSHDSACASA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
CCIXZFJYFQJTGK-NSHDSACASA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
CCIXZFJYFQJTGK-NSHDSACASA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
CCIXZFJYFQJTGK-NSHDSACASA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
CCIXZFJYFQJTGK-NSHDSACASA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
PHSRRHGYXQCRPU-AWEZNQCLSA-N,kingdom,Organic compounds,CHEMONTID:0000000
PHSRRHGYXQCRPU-AWEZNQCLSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
PHSRRHGYXQCRPU-AWEZNQCLSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
PHSRRHGYXQCRPU-AWEZNQCLSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
PHSRRHGYXQCRPU-AWEZNQCLSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
PHSRRHGYXQCRPU-AWEZNQCLSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
PHSRRHGYXQCRPU-AWEZNQCLSA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
VFFNZZXXTGXBOG-LURJTMIESA-N,kingdom,Organic compounds,CHEMONTID:0000000
VFFNZZXXTGXBOG-LURJTMIESA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
VFFNZZXXTGXBOG-LURJTMIESA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
VFFNZZXXTGXBOG-LURJTMIESA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
VFFNZZXXTGXBOG-LURJTMIESA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
VFFNZZXXTGXBOG-LURJTMIESA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
VFFNZZXXTGXBOG-LURJTMIESA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
TZWZKDULKILUPV-LBPRGKRZSA-N,kingdom,Organic compounds,CHEMONTID:0000000
TZWZKDULKILUPV-LBPRGKRZSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
TZWZKDULKILUPV-LBPRGKRZSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
TZWZKDULKILUPV-LBPRGKRZSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
TZWZKDULKILUPV-LBPRGKRZSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
TZWZKDULKILUPV-LBPRGKRZSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
TZWZKDULKILUPV-LBPRGKRZSA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,kingdom,Organic compounds,CHEMONTID:0000000
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
ZJFKKPDLNLCPNP-QMMMGPOBSA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
JKEJEOJPJVRHMQ-JTQLQIEISA-N,kingdom,Organic compounds,CHEMONTID:0000000
JKEJEOJPJVRHMQ-JTQLQIEISA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
JKEJEOJPJVRHMQ-JTQLQIEISA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
JKEJEOJPJVRHMQ-JTQLQIEISA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
JKEJEOJPJVRHMQ-JTQLQIEISA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
JKEJEOJPJVRHMQ-JTQLQIEISA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
JKEJEOJPJVRHMQ-JTQLQIEISA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
ZQAYHOXXVBVXPZ-UHFFFAOYSA-N,level 7,N-acyl-alpha amino acids and derivatives,CHEMONTID:0001189
VWWQXMAJTJZDQX-UYBVJOGSSA-N,kingdom,Organic compounds,CHEMONTID:0000000
VWWQXMAJTJZDQX-UYBVJOGSSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
VWWQXMAJTJZDQX-UYBVJOGSSA-N,class,Flavin nucleotides,CHEMONTID:0001329
AWUCVROLDVIAJX-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
AWUCVROLDVIAJX-UHFFFAOYSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
AWUCVROLDVIAJX-UHFFFAOYSA-N,class,Glycerophospholipids,CHEMONTID:0000256
AWUCVROLDVIAJX-UHFFFAOYSA-N,subclass,Glycerophosphates,CHEMONTID:0002214
BAWFJGJZGIEFAR-NNYOXOHSSA-N,kingdom,Organic compounds,CHEMONTID:0000000
BAWFJGJZGIEFAR-NNYOXOHSSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
BAWFJGJZGIEFAR-NNYOXOHSSA-N,class,(5'->5')-dinucleotides,CHEMONTID:0003468
BOPGDPNILDQYTO-NNYOXOHSSA-N,kingdom,Organic compounds,CHEMONTID:0000000
BOPGDPNILDQYTO-NNYOXOHSSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
BOPGDPNILDQYTO-NNYOXOHSSA-N,class,(5'->5')-dinucleotides,CHEMONTID:0003468
XJLXINKUBYWONI-NNYOXOHSSA-O,kingdom,Organic compounds,CHEMONTID:0000000
XJLXINKUBYWONI-NNYOXOHSSA-O,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
XJLXINKUBYWONI-NNYOXOHSSA-O,class,(5'->5')-dinucleotides,CHEMONTID:0003468
ACFIXJIJDZMPPO-NNYOXOHSSA-N,kingdom,Organic compounds,CHEMONTID:0000000
ACFIXJIJDZMPPO-NNYOXOHSSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
ACFIXJIJDZMPPO-NNYOXOHSSA-N,class,(5'->5')-dinucleotides,CHEMONTID:0003468
FVTCRASFADXXNN-SCRDCRAPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
FVTCRASFADXXNN-SCRDCRAPSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
FVTCRASFADXXNN-SCRDCRAPSA-N,class,Flavin nucleotides,CHEMONTID:0001329
FVTCRASFADXXNN-SCRDCRAPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
FVTCRASFADXXNN-SCRDCRAPSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
FVTCRASFADXXNN-SCRDCRAPSA-N,class,Flavin nucleotides,CHEMONTID:0001329
FVTCRASFADXXNN-SCRDCRAPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
FVTCRASFADXXNN-SCRDCRAPSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
FVTCRASFADXXNN-SCRDCRAPSA-N,class,Flavin nucleotides,CHEMONTID:0001329
FVTCRASFADXXNN-SCRDCRAPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
FVTCRASFADXXNN-SCRDCRAPSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
FVTCRASFADXXNN-SCRDCRAPSA-N,class,Flavin nucleotides,CHEMONTID:0001329
OSJPPGNTCRNQQC-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
OSJPPGNTCRNQQC-UHFFFAOYSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
OSJPPGNTCRNQQC-UHFFFAOYSA-N,class,Organooxygen compounds,CHEMONTID:0000323
OSJPPGNTCRNQQC-UHFFFAOYSA-N,subclass,Carbohydrates and carbohydrate conjugates,CHEMONTID:0000011
OSJPPGNTCRNQQC-UHFFFAOYSA-N,level 5,Sugar acids and derivatives,CHEMONTID:0000215
GSXOAOHZAIYLCY-HSUXUTPPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
GSXOAOHZAIYLCY-HSUXUTPPSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
GSXOAOHZAIYLCY-HSUXUTPPSA-N,class,Organooxygen compounds,CHEMONTID:0000323
GSXOAOHZAIYLCY-HSUXUTPPSA-N,subclass,Carbohydrates and carbohydrate conjugates,CHEMONTID:0000011
GSXOAOHZAIYLCY-HSUXUTPPSA-N,level 5,Monosaccharides,CHEMONTID:0001540
GSXOAOHZAIYLCY-HSUXUTPPSA-N,level 6,Hexoses,CHEMONTID:0001498
GSXOAOHZAIYLCY-HSUXUTPPSA-N,level 7,Hexose phosphates,CHEMONTID:0002260
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,kingdom,Organic compounds,CHEMONTID:0000000
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,class,Organooxygen compounds,CHEMONTID:0000323
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,subclass,Carbohydrates and carbohydrate conjugates,CHEMONTID:0000011
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,level 5,Monosaccharides,CHEMONTID:0001540
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,level 6,Monosaccharide phosphates,CHEMONTID:0001541
VFRROHXSMXFLSN-SLPGGIOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
VFRROHXSMXFLSN-SLPGGIOYSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
VFRROHXSMXFLSN-SLPGGIOYSA-N,class,Organooxygen compounds,CHEMONTID:0000323
VFRROHXSMXFLSN-SLPGGIOYSA-N,subclass,Carbohydrates and carbohydrate conjugates,CHEMONTID:0000011
VFRROHXSMXFLSN-SLPGGIOYSA-N,level 5,Monosaccharides,CHEMONTID:0001540
VFRROHXSMXFLSN-SLPGGIOYSA-N,level 6,Monosaccharide phosphates,CHEMONTID:0001541
KTVPXOYAKDPRHY-SOOFDHNKSA-N,kingdom,Organic compounds,CHEMONTID:0000000
KTVPXOYAKDPRHY-SOOFDHNKSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
KTVPXOYAKDPRHY-SOOFDHNKSA-N,class,Organooxygen compounds,CHEMONTID:0000323
KTVPXOYAKDPRHY-SOOFDHNKSA-N,subclass,Carbohydrates and carbohydrate conjugates,CHEMONTID:0000011
KTVPXOYAKDPRHY-SOOFDHNKSA-N,level 5,Monosaccharides,CHEMONTID:0001540
KTVPXOYAKDPRHY-SOOFDHNKSA-N,level 6,Pentoses,CHEMONTID:0001497
KTVPXOYAKDPRHY-SOOFDHNKSA-N,level 7,Pentose phosphates,CHEMONTID:0002259
YPFUJZAAZJXMIP-GSVOUGTGSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YPFUJZAAZJXMIP-GSVOUGTGSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
YPFUJZAAZJXMIP-GSVOUGTGSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
YPFUJZAAZJXMIP-GSVOUGTGSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
YPFUJZAAZJXMIP-GSVOUGTGSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
KCXFHTAICRTXLI-UHFFFAOYSA-M,kingdom,Organic compounds,CHEMONTID:0000000
KCXFHTAICRTXLI-UHFFFAOYSA-M,superclass,Organic acids and derivatives,CHEMONTID:0000264
KCXFHTAICRTXLI-UHFFFAOYSA-M,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
KCXFHTAICRTXLI-UHFFFAOYSA-M,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
KCXFHTAICRTXLI-UHFFFAOYSA-M,level 5,Organosulfonic acids,CHEMONTID:0001179
BUTHMSUEBYPMKJ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
BUTHMSUEBYPMKJ-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
BUTHMSUEBYPMKJ-UHFFFAOYSA-N,class,Keto acids and derivatives,CHEMONTID:0000389
BUTHMSUEBYPMKJ-UHFFFAOYSA-N,subclass,Alpha-keto acids and derivatives,CHEMONTID:0001113
SNKZJIOFVMKAOJ-UHFFFAOYSA-M,kingdom,Organic compounds,CHEMONTID:0000000
SNKZJIOFVMKAOJ-UHFFFAOYSA-M,superclass,Organic acids and derivatives,CHEMONTID:0000264
SNKZJIOFVMKAOJ-UHFFFAOYSA-M,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
SNKZJIOFVMKAOJ-UHFFFAOYSA-M,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
SNKZJIOFVMKAOJ-UHFFFAOYSA-M,level 5,Organosulfonic acids,CHEMONTID:0001179
DFPOZTRSOAQFIK-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
DFPOZTRSOAQFIK-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
DFPOZTRSOAQFIK-UHFFFAOYSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
DFPOZTRSOAQFIK-UHFFFAOYSA-N,subclass,Carboxylic acid derivatives,CHEMONTID:0001093
DFPOZTRSOAQFIK-UHFFFAOYSA-N,level 5,Carboxylic acid salts,CHEMONTID:0001166
CCIVGXIOQKPBKL-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
CCIVGXIOQKPBKL-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
CCIVGXIOQKPBKL-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
CCIVGXIOQKPBKL-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
CCIVGXIOQKPBKL-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
YPZRWBKMTBYPTK-BJDJZHNGSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YPZRWBKMTBYPTK-BJDJZHNGSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
YPZRWBKMTBYPTK-BJDJZHNGSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
YPZRWBKMTBYPTK-BJDJZHNGSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
YPZRWBKMTBYPTK-BJDJZHNGSA-N,level 5,Peptides,CHEMONTID:0000348
YPZRWBKMTBYPTK-BJDJZHNGSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YPZRWBKMTBYPTK-BJDJZHNGSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
YPZRWBKMTBYPTK-BJDJZHNGSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
YPZRWBKMTBYPTK-BJDJZHNGSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
YPZRWBKMTBYPTK-BJDJZHNGSA-N,level 5,Peptides,CHEMONTID:0000348
VVIUBCNYACGLLV-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
VVIUBCNYACGLLV-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
VVIUBCNYACGLLV-UHFFFAOYSA-N,class,Sulfinic acids and derivatives,CHEMONTID:0000269
VVIUBCNYACGLLV-UHFFFAOYSA-N,subclass,Sulfinic acids,CHEMONTID:0001269
SUMDYPCJJOFFON-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
SUMDYPCJJOFFON-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
SUMDYPCJJOFFON-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
SUMDYPCJJOFFON-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
